Feature 1,Feature 2,Correlation,Abs_Correlation,label_abs_corr_feat1,label_abs_corr_feat2,Feature 1 Missing,Feature 2 Missing,Feature which goes
V97,V164,0.9246454272268692,0.9246454272268692,0.004490564812846127,0.02744513920544541,0.053171673383682734,86.12270125647711,V164
V97,V167,0.9259146556274009,0.9259146556274009,0.004490564812846127,0.012853528116773016,0.053171673383682734,76.35536966166559,V167
V97,V168,0.9786904027068869,0.9786904027068869,0.004490564812846127,0.016021114588498597,0.053171673383682734,76.35536966166559,V168
V97,V177,0.9226677750020069,0.9226677750020069,0.004490564812846127,0.013715499925932748,0.053171673383682734,76.35536966166559,V177
V97,V178,0.9748648311972347,0.9748648311972347,0.004490564812846127,0.01654343691762335,0.053171673383682734,76.35536966166559,V178
V97,V179,0.98593803514828,0.98593803514828,0.004490564812846127,0.015904220881860717,0.053171673383682734,76.35536966166559,V179
V97,V202,0.9158135844407858,0.9158135844407858,0.004490564812846127,0.018027509528309883,0.053171673383682734,76.35536966166559,V202
V97,V204,0.9399150894224526,0.9399150894224526,0.004490564812846127,0.020747956187808184,0.053171673383682734,76.35536966166559,V204
V97,V211,0.9222919311333211,0.9222919311333211,0.004490564812846127,0.018572492815892797,0.053171673383682734,76.35536966166559,V211
V97,V212,0.9494518462019669,0.9494518462019669,0.004490564812846127,0.02113814144966906,0.053171673383682734,76.35536966166559,V212
V97,V213,0.9787461667708707,0.9787461667708707,0.004490564812846127,0.020601304839598118,0.053171673383682734,76.35536966166559,V213
V97,V233,0.9002925112935033,0.9002925112935033,0.004490564812846127,0.046226158465002734,0.053171673383682734,77.91343516103905,V233
V97,V279,0.9347590838667765,0.9347590838667765,0.004490564812846127,0.0037511494423913905,0.053171673383682734,0.0020320384732617604,V97
V97,V280,0.9891519712701552,0.9891519712701552,0.004490564812846127,0.0007821870848120499,0.053171673383682734,0.0020320384732617604,V97
V97,V293,0.9307597483017637,0.9307597483017637,0.004490564812846127,0.0045008042513328735,0.053171673383682734,0.0020320384732617604,V97
V97,V295,0.9870686176739161,0.9870686176739161,0.004490564812846127,0.0016814534685521733,0.053171673383682734,0.0020320384732617604,V97
V97,V298,0.9214678840058941,0.9214678840058941,0.004490564812846127,0.0012942367007049314,0.053171673383682734,0.0020320384732617604,V97
V97,V306,0.917289938595852,0.917289938595852,0.004490564812846127,0.0018631493144337604,0.053171673383682734,0.0020320384732617604,V97
V97,V307,0.9380257332381059,0.9380257332381059,0.004490564812846127,0.005948114008690567,0.053171673383682734,0.0020320384732617604,V97
V97,V308,0.9779826637695251,0.9779826637695251,0.004490564812846127,0.003253279379157939,0.053171673383682734,0.0020320384732617604,V97
V97,V316,0.9262574512940623,0.9262574512940623,0.004490564812846127,0.0029602806832663467,0.053171673383682734,0.0020320384732617604,V97
V97,V317,0.9371641781971817,0.9371641781971817,0.004490564812846127,0.005009759916373738,0.053171673383682734,0.0020320384732617604,V97
V97,V318,0.9858363286340921,0.9858363286340921,0.004490564812846127,0.0009971344286092622,0.053171673383682734,0.0020320384732617604,V97
V97,V322,0.9360901189769686,0.9360901189769686,0.004490564812846127,0.021540788669819975,0.053171673383682734,86.05496664070174,V322
V97,V323,0.9927454848390391,0.9927454848390391,0.004490564812846127,0.02332862494423307,0.053171673383682734,86.05496664070174,V323
V97,V324,0.9999471120856717,0.9999471120856717,0.004490564812846127,0.024006119680191142,0.053171673383682734,86.05496664070174,V324
V97,V329,0.9605964391039471,0.9605964391039471,0.004490564812846127,0.02309889006590796,0.053171673383682734,86.05496664070174,V329
V97,V330,0.9046954579707807,0.9046954579707807,0.004490564812846127,0.021163925073661834,0.053171673383682734,86.05496664070174,V330
V97,V331,0.9239448444139645,0.9239448444139645,0.004490564812846127,0.021982048900506385,0.053171673383682734,86.05496664070174,V331
V97,V332,0.9863636902829584,0.9863636902829584,0.004490564812846127,0.023468291149377124,0.053171673383682734,86.05496664070174,V332
V97,V333,0.99117622261838,0.99117622261838,0.004490564812846127,0.024133896370810506,0.053171673383682734,86.05496664070174,V333
V98,V325,0.945763866992365,0.945763866992365,0.027317813001375625,0.007792437877404493,0.053171673383682734,86.05496664070174,V325
V99,V326,0.9887730093553961,0.9887730093553961,0.013178826745813568,0.006837540006062297,0.053171673383682734,86.05496664070174,V326
V99,V327,0.9308618948237029,0.9308618948237029,0.013178826745813568,0.0010497488677667836,0.053171673383682734,86.05496664070174,V327
V100,V326,0.932768902885771,0.932768902885771,0.011286225991512026,0.006837540006062297,0.053171673383682734,86.05496664070174,V326
V100,V327,0.9870160414777691,0.9870160414777691,0.011286225991512026,0.0010497488677667836,0.053171673383682734,86.05496664070174,V327
V101,V102,0.9468054780448697,0.9468054780448697,0.004712109985836286,0.0048476217931555975,0.053171673383682734,0.053171673383682734,V101
V101,V103,0.9378836463755896,0.9378836463755896,0.004712109985836286,0.0051207189203263314,0.053171673383682734,0.053171673383682734,V101
V101,V126,0.9811803824083543,0.9811803824083543,0.004712109985836286,0.003545573141569354,0.053171673383682734,0.053171673383682734,V101
V101,V127,0.9303974805503876,0.9303974805503876,0.004712109985836286,0.0026286431395885356,0.053171673383682734,0.053171673383682734,V101
V101,V128,0.9236228313422218,0.9236228313422218,0.004712109985836286,0.0019302533744434342,0.053171673383682734,0.053171673383682734,V101
V101,V132,0.9956372284936856,0.9956372284936856,0.004712109985836286,0.004263114526566978,0.053171673383682734,0.053171673383682734,V101
V101,V133,0.9445064526967026,0.9445064526967026,0.004712109985836286,0.003165312296308632,0.053171673383682734,0.053171673383682734,V101
V101,V134,0.9381769225434491,0.9381769225434491,0.004712109985836286,0.0035119018302774093,0.053171673383682734,0.053171673383682734,V101
V101,V143,0.9898844972120294,0.9898844972120294,0.004712109985836286,0.0297667921935895,0.053171673383682734,86.12270125647711,V143
V101,V164,0.9919959833346097,0.9919959833346097,0.004712109985836286,0.02744513920544541,0.053171673383682734,86.12270125647711,V164
V101,V167,0.9920582145819292,0.9920582145819292,0.004712109985836286,0.012853528116773016,0.053171673383682734,76.35536966166559,V167
V101,V168,0.9272859153477709,0.9272859153477709,0.004712109985836286,0.016021114588498597,0.053171673383682734,76.35536966166559,V168
V101,V177,0.9927603038953584,0.9927603038953584,0.004712109985836286,0.013715499925932748,0.053171673383682734,76.35536966166559,V177
V101,V178,0.9436089069004481,0.9436089069004481,0.004712109985836286,0.01654343691762335,0.053171673383682734,76.35536966166559,V178
V101,V179,0.9392272268131713,0.9392272268131713,0.004712109985836286,0.015904220881860717,0.053171673383682734,76.35536966166559,V179
V101,V202,0.9800959161134831,0.9800959161134831,0.004712109985836286,0.018027509528309883,0.053171673383682734,76.35536966166559,V202
V101,V211,0.9911298847156973,0.9911298847156973,0.004712109985836286,0.018572492815892797,0.053171673383682734,76.35536966166559,V211
V101,V212,0.9226954758530513,0.9226954758530513,0.004712109985836286,0.02113814144966906,0.053171673383682734,76.35536966166559,V212
V101,V213,0.9371857009674057,0.9371857009674057,0.004712109985836286,0.020601304839598118,0.053171673383682734,76.35536966166559,V213
V101,V279,0.998453517384557,0.998453517384557,0.004712109985836286,0.0037511494423913905,0.053171673383682734,0.0020320384732617604,V101
V101,V280,0.9228730478760153,0.9228730478760153,0.004712109985836286,0.0007821870848120499,0.053171673383682734,0.0020320384732617604,V101
V101,V293,0.998918895571184,0.998918895571184,0.004712109985836286,0.0045008042513328735,0.053171673383682734,0.0020320384732617604,V101
V101,V295,0.9270628351659848,0.9270628351659848,0.004712109985836286,0.0016814534685521733,0.053171673383682734,0.0020320384732617604,V101
V101,V306,0.9788078352162712,0.9788078352162712,0.004712109985836286,0.0018631493144337604,0.053171673383682734,0.0020320384732617604,V101
V101,V308,0.9169554198652717,0.9169554198652717,0.004712109985836286,0.003253279379157939,0.053171673383682734,0.0020320384732617604,V101
V101,V316,0.9931517674546797,0.9931517674546797,0.004712109985836286,0.0029602806832663467,0.053171673383682734,0.0020320384732617604,V101
V101,V317,0.9010524308183472,0.9010524308183472,0.004712109985836286,0.005009759916373738,0.053171673383682734,0.0020320384732617604,V101
V101,V318,0.9305798661608261,0.9305798661608261,0.004712109985836286,0.0009971344286092622,0.053171673383682734,0.0020320384732617604,V101
V101,V322,0.999697769580697,0.999697769580697,0.004712109985836286,0.021540788669819975,0.053171673383682734,86.05496664070174,V322
V101,V323,0.9419631845409229,0.9419631845409229,0.004712109985836286,0.02332862494423307,0.053171673383682734,86.05496664070174,V323
V101,V324,0.932046612271226,0.932046612271226,0.004712109985836286,0.024006119680191142,0.053171673383682734,86.05496664070174,V324
V101,V331,0.9859706640067117,0.9859706640067117,0.004712109985836286,0.021982048900506385,0.053171673383682734,86.05496664070174,V331
V101,V332,0.9401226689368675,0.9401226689368675,0.004712109985836286,0.023468291149377124,0.053171673383682734,86.05496664070174,V332
V101,V333,0.9288037047890059,0.9288037047890059,0.004712109985836286,0.024133896370810506,0.053171673383682734,86.05496664070174,V333
V102,V103,0.9915155476205229,0.9915155476205229,0.0048476217931555975,0.0051207189203263314,0.053171673383682734,0.053171673383682734,V102
V102,V105,0.9176183201155051,0.9176183201155051,0.0048476217931555975,0.0032292854695566593,0.053171673383682734,0.053171673383682734,V102
V102,V126,0.9332937341228752,0.9332937341228752,0.0048476217931555975,0.003545573141569354,0.053171673383682734,0.053171673383682734,V102
V102,V127,0.986569658052558,0.986569658052558,0.0048476217931555975,0.0026286431395885356,0.053171673383682734,0.053171673383682734,V102
V102,V128,0.9777779829622717,0.9777779829622717,0.0048476217931555975,0.0019302533744434342,0.053171673383682734,0.053171673383682734,V102
V102,V132,0.9449258735413676,0.9449258735413676,0.0048476217931555975,0.004263114526566978,0.053171673383682734,0.053171673383682734,V102
V102,V133,0.995615249707707,0.995615249707707,0.0048476217931555975,0.003165312296308632,0.053171673383682734,0.053171673383682734,V102
V102,V134,0.989763800407703,0.989763800407703,0.0048476217931555975,0.0035119018302774093,0.053171673383682734,0.053171673383682734,V102
V102,V143,0.9377421820610656,0.9377421820610656,0.0048476217931555975,0.0297667921935895,0.053171673383682734,86.12270125647711,V143
V102,V164,0.942181343998628,0.942181343998628,0.0048476217931555975,0.02744513920544541,0.053171673383682734,86.12270125647711,V164
V102,V167,0.9448348046277938,0.9448348046277938,0.0048476217931555975,0.012853528116773016,0.053171673383682734,76.35536966166559,V167
V102,V168,0.9759529852225204,0.9759529852225204,0.0048476217931555975,0.016021114588498597,0.053171673383682734,76.35536966166559,V168
V102,V177,0.9433608233287111,0.9433608233287111,0.0048476217931555975,0.013715499925932748,0.053171673383682734,76.35536966166559,V177
V102,V178,0.9895629643634214,0.9895629643634214,0.0048476217931555975,0.01654343691762335,0.053171673383682734,76.35536966166559,V178
V102,V179,0.9859883764403793,0.9859883764403793,0.0048476217931555975,0.015904220881860717,0.053171673383682734,76.35536966166559,V179
V102,V202,0.9356675256146095,0.9356675256146095,0.0048476217931555975,0.018027509528309883,0.053171673383682734,76.35536966166559,V202
V102,V204,0.9399717869250444,0.9399717869250444,0.0048476217931555975,0.020747956187808184,0.053171673383682734,76.35536966166559,V204
V102,V211,0.9441535762100609,0.9441535762100609,0.0048476217931555975,0.018572492815892797,0.053171673383682734,76.35536966166559,V211
V102,V212,0.965592450553847,0.965592450553847,0.0048476217931555975,0.02113814144966906,0.053171673383682734,76.35536966166559,V212
V102,V213,0.9815987829155299,0.9815987829155299,0.0048476217931555975,0.020601304839598118,0.053171673383682734,76.35536966166559,V213
V102,V279,0.9479205455147068,0.9479205455147068,0.0048476217931555975,0.0037511494423913905,0.053171673383682734,0.0020320384732617604,V102
V102,V280,0.9786419507444677,0.9786419507444677,0.0048476217931555975,0.0007821870848120499,0.053171673383682734,0.0020320384732617604,V102
V102,V293,0.9458761456931523,0.9458761456931523,0.0048476217931555975,0.0045008042513328735,0.053171673383682734,0.0020320384732617604,V102
V102,V294,0.9092706839010625,0.9092706839010625,0.0048476217931555975,0.004240504340936136,0.053171673383682734,0.0020320384732617604,V102
V102,V295,0.9801342921029867,0.9801342921029867,0.0048476217931555975,0.0016814534685521733,0.053171673383682734,0.0020320384732617604,V102
V102,V306,0.9313420820045027,0.9313420820045027,0.0048476217931555975,0.0018631493144337604,0.053171673383682734,0.0020320384732617604,V102
V102,V307,0.9466013894442981,0.9466013894442981,0.0048476217931555975,0.005948114008690567,0.053171673383682734,0.0020320384732617604,V102
V102,V308,0.9704175553670779,0.9704175553670779,0.0048476217931555975,0.003253279379157939,0.053171673383682734,0.0020320384732617604,V102
V102,V316,0.9426731123737638,0.9426731123737638,0.0048476217931555975,0.0029602806832663467,0.053171673383682734,0.0020320384732617604,V102
V102,V317,0.9499298030864606,0.9499298030864606,0.0048476217931555975,0.005009759916373738,0.053171673383682734,0.0020320384732617604,V102
V102,V318,0.9818778276514032,0.9818778276514032,0.0048476217931555975,0.0009971344286092622,0.053171673383682734,0.0020320384732617604,V102
V102,V322,0.9499085954174479,0.9499085954174479,0.0048476217931555975,0.021540788669819975,0.053171673383682734,86.05496664070174,V322
V102,V323,0.9988282863048903,0.9988282863048903,0.0048476217931555975,0.02332862494423307,0.053171673383682734,86.05496664070174,V323
V102,V324,0.9895718501954792,0.9895718501954792,0.0048476217931555975,0.024006119680191142,0.053171673383682734,86.05496664070174,V324
V102,V329,0.9367338667347184,0.9367338667347184,0.0048476217931555975,0.02309889006590796,0.053171673383682734,86.05496664070174,V329
V102,V331,0.9390094713376799,0.9390094713376799,0.0048476217931555975,0.021982048900506385,0.053171673383682734,86.05496664070174,V331
V102,V332,0.9948366795660314,0.9948366795660314,0.0048476217931555975,0.023468291149377124,0.053171673383682734,86.05496664070174,V332
V102,V333,0.9840057090129072,0.9840057090129072,0.0048476217931555975,0.024133896370810506,0.053171673383682734,86.05496664070174,V333
V103,V105,0.9321350103376536,0.9321350103376536,0.0051207189203263314,0.0032292854695566593,0.053171673383682734,0.053171673383682734,V103
V103,V126,0.9243961623997208,0.9243961623997208,0.0051207189203263314,0.003545573141569354,0.053171673383682734,0.053171673383682734,V103
V103,V127,0.9785465181974249,0.9785465181974249,0.0051207189203263314,0.0026286431395885356,0.053171673383682734,0.053171673383682734,V103
V103,V128,0.9855036957335782,0.9855036957335782,0.0051207189203263314,0.0019302533744434342,0.053171673383682734,0.053171673383682734,V103
V103,V132,0.9346251090146347,0.9346251090146347,0.0051207189203263314,0.004263114526566978,0.053171673383682734,0.053171673383682734,V103
V103,V133,0.9856718467274408,0.9856718467274408,0.0051207189203263314,0.003165312296308632,0.053171673383682734,0.053171673383682734,V103
V103,V134,0.995734941543977,0.995734941543977,0.0051207189203263314,0.0035119018302774093,0.053171673383682734,0.053171673383682734,V103
V103,V143,0.9272520808522088,0.9272520808522088,0.0051207189203263314,0.0297667921935895,0.053171673383682734,86.12270125647711,V143
V103,V164,0.9302229642689355,0.9302229642689355,0.0051207189203263314,0.02744513920544541,0.053171673383682734,86.12270125647711,V164
V103,V167,0.9316668459966052,0.9316668459966052,0.0051207189203263314,0.012853528116773016,0.053171673383682734,76.35536966166559,V167
V103,V168,0.9797651067301154,0.9797651067301154,0.0051207189203263314,0.016021114588498597,0.053171673383682734,76.35536966166559,V168
V103,V177,0.9290614821316506,0.9290614821316506,0.0051207189203263314,0.013715499925932748,0.053171673383682734,76.35536966166559,V177
V103,V178,0.978438457279904,0.978438457279904,0.0051207189203263314,0.01654343691762335,0.053171673383682734,76.35536966166559,V178
V103,V179,0.9881413544847613,0.9881413544847613,0.0051207189203263314,0.015904220881860717,0.053171673383682734,76.35536966166559,V179
V103,V202,0.921387028824448,0.921387028824448,0.0051207189203263314,0.018027509528309883,0.053171673383682734,76.35536966166559,V202
V103,V204,0.9414154334954796,0.9414154334954796,0.0051207189203263314,0.020747956187808184,0.053171673383682734,76.35536966166559,V204
V103,V211,0.9286151030081077,0.9286151030081077,0.0051207189203263314,0.018572492815892797,0.053171673383682734,76.35536966166559,V211
V103,V212,0.9532852599033749,0.9532852599033749,0.0051207189203263314,0.02113814144966906,0.053171673383682734,76.35536966166559,V212
V103,V213,0.9814082659204952,0.9814082659204952,0.0051207189203263314,0.020601304839598118,0.053171673383682734,76.35536966166559,V213
V103,V279,0.9399294246035511,0.9399294246035511,0.0051207189203263314,0.0037511494423913905,0.053171673383682734,0.0020320384732617604,V103
V103,V280,0.9882257480704483,0.9882257480704483,0.0051207189203263314,0.0007821870848120499,0.053171673383682734,0.0020320384732617604,V103
V103,V293,0.9368520261979114,0.9368520261979114,0.0051207189203263314,0.0045008042513328735,0.053171673383682734,0.0020320384732617604,V103
V103,V294,0.9014116379805144,0.9014116379805144,0.0051207189203263314,0.004240504340936136,0.053171673383682734,0.0020320384732617604,V103
V103,V295,0.9883636349548707,0.9883636349548707,0.0051207189203263314,0.0016814534685521733,0.053171673383682734,0.0020320384732617604,V103
V103,V298,0.9102428156009899,0.9102428156009899,0.0051207189203263314,0.0012942367007049314,0.053171673383682734,0.0020320384732617604,V103
V103,V306,0.9221618595935562,0.9221618595935562,0.0051207189203263314,0.0018631493144337604,0.053171673383682734,0.0020320384732617604,V103
V103,V307,0.9385919728493693,0.9385919728493693,0.0051207189203263314,0.005948114008690567,0.053171673383682734,0.0020320384732617604,V103
V103,V308,0.9775752141156536,0.9775752141156536,0.0051207189203263314,0.003253279379157939,0.053171673383682734,0.0020320384732617604,V103
V103,V316,0.9322925961447169,0.9322925961447169,0.0051207189203263314,0.0029602806832663467,0.053171673383682734,0.0020320384732617604,V103
V103,V317,0.9403474289550946,0.9403474289550946,0.0051207189203263314,0.005009759916373738,0.053171673383682734,0.0020320384732617604,V103
V103,V318,0.9876342622892901,0.9876342622892901,0.0051207189203263314,0.0009971344286092622,0.053171673383682734,0.0020320384732617604,V103
V103,V322,0.9408407437807408,0.9408407437807408,0.0051207189203263314,0.021540788669819975,0.053171673383682734,86.05496664070174,V322
V103,V323,0.9938576051081698,0.9938576051081698,0.0051207189203263314,0.02332862494423307,0.053171673383682734,86.05496664070174,V323
V103,V324,0.9992579517914882,0.9992579517914882,0.0051207189203263314,0.024006119680191142,0.053171673383682734,86.05496664070174,V324
V103,V329,0.9515351857686576,0.9515351857686576,0.0051207189203263314,0.02309889006590796,0.053171673383682734,86.05496664070174,V329
V103,V331,0.9285673561299744,0.9285673561299744,0.0051207189203263314,0.021982048900506385,0.053171673383682734,86.05496664070174,V331
V103,V332,0.9881056453091266,0.9881056453091266,0.0051207189203263314,0.023468291149377124,0.053171673383682734,86.05496664070174,V332
V103,V333,0.9910830694448981,0.9910830694448981,0.0051207189203263314,0.024133896370810506,0.053171673383682734,86.05496664070174,V333
V104,V106,0.9023558720026922,0.9023558720026922,0.003484721076403165,0.0020911947069313422,0.053171673383682734,0.053171673383682734,V104
V104,V297,0.9176078170021394,0.9176078170021394,0.003484721076403165,0.002529593088136681,0.053171673383682734,0.0020320384732617604,V104
V104,V328,0.9877113790472115,0.9877113790472115,0.003484721076403165,0.01105326060915672,0.053171673383682734,86.05496664070174,V328
V104,V330,0.9362448307778269,0.9362448307778269,0.003484721076403165,0.021163925073661834,0.053171673383682734,86.05496664070174,V330
V105,V106,0.9609365896466454,0.9609365896466454,0.0032292854695566593,0.0020911947069313422,0.053171673383682734,0.053171673383682734,V105
V105,V127,0.9202788564482294,0.9202788564482294,0.0032292854695566593,0.0026286431395885356,0.053171673383682734,0.053171673383682734,V105
V105,V128,0.9295114816152291,0.9295114816152291,0.0032292854695566593,0.0019302533744434342,0.053171673383682734,0.053171673383682734,V105
V105,V133,0.9107421736606134,0.9107421736606134,0.0032292854695566593,0.003165312296308632,0.053171673383682734,0.053171673383682734,V105
V105,V134,0.9254639213053215,0.9254639213053215,0.0032292854695566593,0.0035119018302774093,0.053171673383682734,0.053171673383682734,V105
V105,V168,0.9323695759767113,0.9323695759767113,0.0032292854695566593,0.016021114588498597,0.053171673383682734,76.35536966166559,V168
V105,V178,0.9199127648156002,0.9199127648156002,0.0032292854695566593,0.01654343691762335,0.053171673383682734,76.35536966166559,V178
V105,V179,0.9323699845634171,0.9323699845634171,0.0032292854695566593,0.015904220881860717,0.053171673383682734,76.35536966166559,V179
V105,V182,0.9062010700610378,0.9062010700610378,0.0032292854695566593,0.010107615049370893,0.053171673383682734,76.35536966166559,V182
V105,V213,0.9233618387521917,0.9233618387521917,0.0032292854695566593,0.020601304839598118,0.053171673383682734,76.35536966166559,V213
V105,V280,0.9323784157548177,0.9323784157548177,0.0032292854695566593,0.0007821870848120499,0.053171673383682734,0.0020320384732617604,V105
V105,V295,0.9211884999829635,0.9211884999829635,0.0032292854695566593,0.0016814534685521733,0.053171673383682734,0.0020320384732617604,V105
V105,V296,0.9598193278434056,0.9598193278434056,0.0032292854695566593,0.004160508556701363,0.053171673383682734,0.21488806854743114,V296
V105,V298,0.9782852479064387,0.9782852479064387,0.0032292854695566593,0.0012942367007049314,0.053171673383682734,0.0020320384732617604,V105
V105,V299,0.9507808236867265,0.9507808236867265,0.0032292854695566593,0.00030766221850361196,0.053171673383682734,0.0020320384732617604,V105
V105,V308,0.9207177856210521,0.9207177856210521,0.0032292854695566593,0.003253279379157939,0.053171673383682734,0.0020320384732617604,V105
V105,V318,0.9178043980325012,0.9178043980325012,0.0032292854695566593,0.0009971344286092622,0.053171673383682734,0.0020320384732617604,V105
V105,V323,0.9512783806621654,0.9512783806621654,0.0032292854695566593,0.02332862494423307,0.053171673383682734,86.05496664070174,V323
V105,V324,0.9617105533258838,0.9617105533258838,0.0032292854695566593,0.024006119680191142,0.053171673383682734,86.05496664070174,V324
V105,V329,0.9991007660948942,0.9991007660948942,0.0032292854695566593,0.02309889006590796,0.053171673383682734,86.05496664070174,V329
V105,V330,0.9681890133057446,0.9681890133057446,0.0032292854695566593,0.021163925073661834,0.053171673383682734,86.05496664070174,V330
V105,V332,0.9417309001576075,0.9417309001576075,0.0032292854695566593,0.023468291149377124,0.053171673383682734,86.05496664070174,V332
V105,V333,0.9507355137487938,0.9507355137487938,0.0032292854695566593,0.024133896370810506,0.053171673383682734,86.05496664070174,V333
V106,V183,0.915160539770705,0.915160539770705,0.0020911947069313422,0.0006530800985974737,0.053171673383682734,76.35536966166559,V183
V106,V296,0.9155392116828546,0.9155392116828546,0.0020911947069313422,0.004160508556701363,0.053171673383682734,0.21488806854743114,V296
V106,V298,0.9362157993060345,0.9362157993060345,0.0020911947069313422,0.0012942367007049314,0.053171673383682734,0.0020320384732617604,V106
V106,V299,0.977030369083144,0.977030369083144,0.0020911947069313422,0.00030766221850361196,0.053171673383682734,0.0020320384732617604,V106
V106,V324,0.9070134800119355,0.9070134800119355,0.0020911947069313422,0.024006119680191142,0.053171673383682734,86.05496664070174,V324
V106,V328,0.9242779396055204,0.9242779396055204,0.0020911947069313422,0.01105326060915672,0.053171673383682734,86.05496664070174,V328
V106,V329,0.9693864426734943,0.9693864426734943,0.0020911947069313422,0.02309889006590796,0.053171673383682734,86.05496664070174,V329
V106,V330,0.9980024524522824,0.9980024524522824,0.0020911947069313422,0.021163925073661834,0.053171673383682734,86.05496664070174,V330
V111,V113,0.9234405409768012,0.9234405409768012,0.12160956073759895,0.11597582692794363,0.053171673383682734,0.053171673383682734,V111
V126,V127,0.9401389574400302,0.9401389574400302,0.003545573141569354,0.0026286431395885356,0.053171673383682734,0.053171673383682734,V126
V126,V128,0.9401260029790529,0.9401260029790529,0.003545573141569354,0.0019302533744434342,0.053171673383682734,0.053171673383682734,V126
V126,V132,0.9883483334706369,0.9883483334706369,0.003545573141569354,0.004263114526566978,0.053171673383682734,0.053171673383682734,V126
V126,V133,0.938127135814301,0.938127135814301,0.003545573141569354,0.003165312296308632,0.053171673383682734,0.053171673383682734,V126
V126,V134,0.9340656284537886,0.9340656284537886,0.003545573141569354,0.0035119018302774093,0.053171673383682734,0.053171673383682734,V126
V126,V143,0.9757177765707202,0.9757177765707202,0.003545573141569354,0.0297667921935895,0.053171673383682734,86.12270125647711,V143
V126,V164,0.9806615879224718,0.9806615879224718,0.003545573141569354,0.02744513920544541,0.053171673383682734,86.12270125647711,V164
V126,V167,0.9855624879106137,0.9855624879106137,0.003545573141569354,0.012853528116773016,0.053171673383682734,76.35536966166559,V167
V126,V168,0.9251328072933385,0.9251328072933385,0.003545573141569354,0.016021114588498597,0.053171673383682734,76.35536966166559,V168
V126,V177,0.9857243017813099,0.9857243017813099,0.003545573141569354,0.013715499925932748,0.053171673383682734,76.35536966166559,V177
V126,V178,0.9410809767632681,0.9410809767632681,0.003545573141569354,0.01654343691762335,0.053171673383682734,76.35536966166559,V178
V126,V179,0.936400500841963,0.936400500841963,0.003545573141569354,0.015904220881860717,0.053171673383682734,76.35536966166559,V179
V126,V202,0.9857239469046287,0.9857239469046287,0.003545573141569354,0.018027509528309883,0.053171673383682734,76.35536966166559,V202
V126,V204,0.9021857878311008,0.9021857878311008,0.003545573141569354,0.020747956187808184,0.053171673383682734,76.35536966166559,V204
V126,V211,0.9865997872321205,0.9865997872321205,0.003545573141569354,0.018572492815892797,0.053171673383682734,76.35536966166559,V211
V126,V212,0.9215091102243534,0.9215091102243534,0.003545573141569354,0.02113814144966906,0.053171673383682734,76.35536966166559,V212
V126,V213,0.9361558626623074,0.9361558626623074,0.003545573141569354,0.020601304839598118,0.053171673383682734,76.35536966166559,V213
V126,V279,0.9806919068898731,0.9806919068898731,0.003545573141569354,0.0037511494423913905,0.053171673383682734,0.0020320384732617604,V126
V126,V280,0.9106803040562839,0.9106803040562839,0.003545573141569354,0.0007821870848120499,0.053171673383682734,0.0020320384732617604,V126
V126,V293,0.9800696227006539,0.9800696227006539,0.003545573141569354,0.0045008042513328735,0.053171673383682734,0.0020320384732617604,V126
V126,V295,0.9136882119580837,0.9136882119580837,0.003545573141569354,0.0016814534685521733,0.053171673383682734,0.0020320384732617604,V126
V126,V306,0.9918510603748792,0.9918510603748792,0.003545573141569354,0.0018631493144337604,0.053171673383682734,0.0020320384732617604,V126
V126,V308,0.9290597867499872,0.9290597867499872,0.003545573141569354,0.003253279379157939,0.053171673383682734,0.0020320384732617604,V126
V126,V316,0.9854762860394191,0.9854762860394191,0.003545573141569354,0.0029602806832663467,0.053171673383682734,0.0020320384732617604,V126
V126,V318,0.92633618245425,0.92633618245425,0.003545573141569354,0.0009971344286092622,0.053171673383682734,0.0020320384732617604,V126
V126,V322,0.9863422659572809,0.9863422659572809,0.003545573141569354,0.021540788669819975,0.053171673383682734,86.05496664070174,V322
V126,V323,0.9339717525626199,0.9339717525626199,0.003545573141569354,0.02332862494423307,0.053171673383682734,86.05496664070174,V323
V126,V324,0.9239231678108626,0.9239231678108626,0.003545573141569354,0.024006119680191142,0.053171673383682734,86.05496664070174,V324
V126,V331,0.9950993618561284,0.9950993618561284,0.003545573141569354,0.021982048900506385,0.053171673383682734,86.05496664070174,V331
V126,V332,0.9444058431087359,0.9444058431087359,0.003545573141569354,0.023468291149377124,0.053171673383682734,86.05496664070174,V332
V126,V333,0.9378569643981918,0.9378569643981918,0.003545573141569354,0.024133896370810506,0.053171673383682734,86.05496664070174,V333
V127,V128,0.98897426923156,0.98897426923156,0.0026286431395885356,0.0019302533744434342,0.053171673383682734,0.053171673383682734,V127
V127,V132,0.9355957799661014,0.9355957799661014,0.0026286431395885356,0.004263114526566978,0.053171673383682734,0.053171673383682734,V127
V127,V133,0.9922611079187221,0.9922611079187221,0.0026286431395885356,0.003165312296308632,0.053171673383682734,0.053171673383682734,V127
V127,V134,0.9850697566015868,0.9850697566015868,0.0026286431395885356,0.0035119018302774093,0.053171673383682734,0.053171673383682734,V127
V127,V143,0.9292873542564527,0.9292873542564527,0.0026286431395885356,0.0297667921935895,0.053171673383682734,86.12270125647711,V143
V127,V164,0.9353033037808378,0.9353033037808378,0.0026286431395885356,0.02744513920544541,0.053171673383682734,86.12270125647711,V164
